id,plataforma,cidade,bairro,titulo,preco_aluguel,quartos,area_m2,status,data_descoberta,data_atualizacao,link
netimoveis_4c587d00dd,Netimóveis,Lauro de Freitas,Geral,"Imóveis para alugar em Montes Claros, MG",950.0,3,120.0,ativo,2026-06-28,2026-06-28,https://www.netimoveis.com/locacao/minas-gerais/montes-claros
